ERROR NR.:      1581; MESS:Field KBM_MAAR does not accept null values.; CODE:Append from dbf(lcCursor); PROC:dbreq; LINE:        78; ALIAS:V_ARVREAD recno: 1; VERSIA:; KPV:01.07.2019 11:25:26;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 130; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 326; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 393; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 398; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 281; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 63; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 137; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 338; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 148; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 271; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 162; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 10; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 286; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 297; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 308; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 200; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 212; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 223; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 168; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 169; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 270; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 357; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 7; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 210; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 198; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 262; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 283; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 197; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 273; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 267; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 142; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 141; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 143; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 144; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 348; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 266; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 282; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 55; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 265; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 1; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 339; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 86; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 222; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 224; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 258; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 345; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 163; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 319; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 277; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 276; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 226; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 225; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 96; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 98; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 343; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 275; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 167; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 56; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 349; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 261; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 157; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 49; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 185; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 179; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 186; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 180; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 255; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 192; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 191; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 187; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 183; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 181; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 182; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 190; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 241; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 188; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 138; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 12; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 21; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 66; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 342; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 391; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 396; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 324; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 321; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 145; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 272; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 333; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 202; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 322; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 389; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 394; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 285; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 296; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 199; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 211; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 221; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 307; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 250; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 371; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 246; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 375; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 288; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 299; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 310; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 289; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 300; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 311; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 312; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 204; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 214; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 228; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 205; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 215; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 229; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 58; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 386; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 93; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 39; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 95; VERSIA:; KPV:09.07.2019 21:52:05;
ERROR NR.:        12; MESS:Variable 'OOD' is not found.; CODE:ELIF ...; PROC:lib_eksport_to_omniva; LINE:        32; ALIAS:CURTULUDEALLIKAD recno: 11; VERSIA:; KPV:09.07.2019 21:52:05;
